"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
01,26,Alabama,"Men, 16 to 19 years",141    ,48    ,33.9    ,37    ,26.1    ,11    ,23.2    ,16.4 – 30,,
01,27,Alabama,"Men, 20 to 24 years",142    ,112    ,78.9    ,83    ,58.3    ,29    ,26.1    ,21.7 – 30.5,,
01,28,Alabama,"Men, 25 to 34 years",300    ,260    ,86.8    ,233    ,77.8    ,27    ,10.4    ,7.9 – 12.9,,
01,29,Alabama,"Men, 35 to 44 years",298    ,261    ,87.5    ,235    ,78.9    ,26    ,9.8    ,7.4 – 12.2,,
01,30,Alabama,"Men, 45 to 54 years",316    ,259    ,82.0    ,242    ,76.5    ,17    ,6.7    ,4.6 – 8.8,,
01,31,Alabama,"Men, 55 to 64 years",283    ,172    ,60.8    ,159    ,56.2    ,13    ,7.6    ,4.9 – 10.3,,
01,32,Alabama,"Men, 65 years and over",287    ,58    ,20.1    ,55    ,19.1    ,3    ,4.8    ,0.9 – 8.7,,
01,33,Alabama,"Women, 16 to 19 years",121    ,36    ,29.4    ,28    ,23.5    ,7    ,20.2    ,12.3 – 28.1,,
01,34,Alabama,"Women, 20 to 24 years",157    ,102    ,64.6    ,88    ,55.8    ,14    ,13.7    ,9.3 – 18.1,,
01,35,Alabama,"Women, 25 to 34 years",324    ,225    ,69.3    ,197    ,60.7    ,28    ,12.3    ,9.5 – 15.1,,
01,36,Alabama,"Women, 35 to 44 years",323    ,233    ,72.1    ,216    ,66.8    ,17    ,7.4    ,5.1 – 9.7,,
01,37,Alabama,"Women, 45 to 54 years",340    ,232    ,68.1    ,215    ,63.1    ,17    ,7.4    ,5.1 – 9.7,,
01,38,Alabama,"Women, 55 to 64 years",319    ,177    ,55.6    ,172    ,54.0    ,5    ,2.9    ,1.1 – 4.7,,
01,39,Alabama,"Women, 65 years and over",379    ,50    ,13.1    ,46    ,12.2    ,3    ,6.6    ,1.8 – 11.4,,
01,40,Alabama,"White, 16 to 19 years",165    ,57    ,34.8    ,49    ,29.7    ,8    ,14.7    ,8.8 – 20.6,,
01,41,Alabama,"White, 20 to 24 years",197    ,142    ,72.1    ,119    ,60.3    ,23    ,16.4    ,12.5 – 20.3,,
01,42,Alabama,"White, 25 to 34 years",440    ,342    ,77.6    ,312    ,71.0    ,29    ,8.5    ,6.5 – 10.5,,
01,43,Alabama,"White, 35 to 44 years",450    ,360    ,80.0    ,332    ,73.8    ,28    ,7.7    ,5.8 – 9.6,,
01,44,Alabama,"White, 45 to 54 years",485    ,368    ,75.9    ,347    ,71.6    ,21    ,5.7    ,4 – 7.4,,
01,45,Alabama,"White, 55 to 64 years",453    ,272    ,60.0    ,260    ,57.5    ,11    ,4.2    ,2.5 – 5.9,,
01,46,Alabama,"White, 65 years and over",539    ,91    ,16.8    ,86    ,15.9    ,5    ,5.2    ,2 – 8.4,,
01,47,Alabama,"Black or African American, 16 to 19 years",93    ,25    ,26.6    ,15    ,16.2    ,10    ,39.0    ,( 2 ) – ( 2 ),,
01,48,Alabama,"Black or African American, 20 to 24 years",101    ,71    ,70.0    ,51    ,50.2    ,20    ,28.3    ,( 2 ) – ( 2 ),,
01,49,Alabama,"Black or African American, 25 to 34 years",176    ,137    ,78.2    ,112    ,63.9    ,25    ,18.2    ,15 – 21.4,,
01,50,Alabama,"Black or African American, 35 to 44 years",156    ,120    ,77.4    ,105    ,67.6    ,15    ,12.6    ,8.5 – 16.7,,
01,51,Alabama,"Black or African American, 45 to 54 years",162    ,115    ,71.2    ,101    ,62.7    ,14    ,12.0    ,7.8 – 16.2,,
01,52,Alabama,"Black or African American, 55 to 64 years",138    ,73    ,52.6    ,67    ,48.5    ,6    ,7.9    ,3 – 12.8,,
01,63,Alabama,"Hispanic or Latino ethnicity, 25 to 34 years",34    ,27    ,78.0    ,25    ,72.2    ,2    ,7.4    ,1.3 – 13.5,,
02,01,Alaska,Total,529    ,370    ,69.9    ,342    ,64.6    ,28    ,7.6    ,6.5 – 8.7,,
02,02,Alaska,Men,270    ,202    ,75.1    ,184    ,68.4    ,18    ,8.8    ,7.2 – 10.4,,
02,03,Alaska,Women,259    ,167    ,64.6    ,157    ,60.7    ,10    ,6.1    ,4.6 – 7.6,,
02,04,Alaska,White,399    ,280    ,70.1    ,262    ,65.7    ,18    ,6.3    ,5.1 – 7.5,,
02,05,Alaska,"White, men",207    ,157    ,76.0    ,146    ,70.8    ,11    ,6.9    ,5.3 – 8.5,,
02,06,Alaska,"White, women",192    ,122    ,63.7    ,116    ,60.1    ,7    ,5.6    ,3.9 – 7.3,,
02,07,Alaska,Black or African American,22    ,17    ,78.3    ,15    ,70.3    ,2    ,10.3    ,7.1 – 13.5,,
02,10,Alaska,Asian,26    ,18    ,71.0    ,17    ,66.5    ,1    ,6.3    ,3.8 – 8.8,,
02,13,Alaska,Hispanic or Latino ethnicity,22    ,16    ,75.1    ,16    ,71.8    ,1    ,4.3    ,0.4 – 8.2,,
02,16,Alaska,"Married men, spouse present",133    ,108    ,81.1    ,102    ,77.2    ,5    ,4.8    ,3.1 – 6.5,,
02,17,Alaska,"Married women, spouse present",130    ,84    ,64.6    ,80    ,62.0    ,3    ,4.0    ,2.2 – 5.8,,
02,18,Alaska,Women who maintain families,28    ,21    ,77.8    ,20    ,73.5    ,1    ,5.6    ,1.6 – 9.6,,
02,19,Alaska,"Total, 16 to 19 years",45    ,18    ,40.1    ,14    ,31.9    ,4    ,20.4    ,13 – 27.8,,
02,20,Alaska,"Total, 20 to 24 years",53    ,41    ,77.1    ,35    ,67.3    ,5    ,12.7    ,8.5 – 16.9,,
02,21,Alaska,"Total, 25 to 34 years",96    ,79    ,82.5    ,74    ,76.8    ,6    ,7.0    ,4.7 – 9.3,,
02,22,Alaska,"Total, 35 to 44 years",94    ,78    ,82.8    ,74    ,78.6    ,4    ,5.0    ,3 – 7,,
02,23,Alaska,"Total, 45 to 54 years",100    ,84    ,83.6    ,79    ,78.9    ,5    ,5.6    ,3.5 – 7.7,,
02,24,Alaska,"Total, 55 to 64 years",84    ,56    ,66.3    ,52    ,61.6    ,4    ,7.2    ,4.4 – 10,,
02,25,Alaska,"Total, 65 years and over",57    ,15    ,25.8    ,14    ,23.8    ,1    ,7.7    ,2.1 – 13.3,,
02,27,Alaska,"Men, 20 to 24 years",26    ,22    ,83.7    ,18    ,69.9    ,4    ,16.5    ,10.1 – 22.9,,
02,28,Alaska,"Men, 25 to 34 years",50    ,45    ,89.7    ,41    ,82.3    ,4    ,8.2    ,4.9 – 11.5,,
02,29,Alaska,"Men, 35 to 44 years",49    ,44    ,89.8    ,42    ,85.1    ,2    ,5.2    ,2.5 – 7.9,,
02,30,Alaska,"Men, 45 to 54 years",50    ,43    ,86.1    ,40    ,79.8    ,3    ,7.3    ,4.1 – 10.5,,
02,31,Alaska,"Men, 55 to 64 years",44    ,31    ,71.4    ,29    ,65.3    ,3    ,8.4    ,4.4 – 12.4,,
02,34,Alaska,"Women, 20 to 24 years",27    ,19    ,70.8    ,17    ,64.8    ,2    ,8.5    ,3.3 – 13.7,,
02,35,Alaska,"Women, 25 to 34 years",46    ,35    ,74.8    ,33    ,70.7    ,2    ,5.5    ,2.3 – 8.7,,
02,36,Alaska,"Women, 35 to 44 years",45    ,34    ,75.1    ,32    ,71.6    ,2    ,4.8    ,1.8 – 7.8,,
02,37,Alaska,"Women, 45 to 54 years",50    ,40    ,81.1    ,39    ,78.0    ,2    ,3.8    ,1.3 – 6.3,,
02,38,Alaska,"Women, 55 to 64 years",40    ,24    ,60.8    ,23    ,57.4    ,1    ,5.6    ,1.8 – 9.4,,
02,40,Alaska,"White, 16 to 19 years",31    ,12    ,40.6    ,11    ,34.8    ,2    ,14.3    ,6.4 – 22.2,,
02,41,Alaska,"White, 20 to 24 years",37    ,28    ,74.8    ,24    ,65.6    ,3    ,12.3    ,7.3 – 17.3,,
02,42,Alaska,"White, 25 to 34 years",71    ,59    ,83.5    ,56    ,78.3    ,4    ,6.3    ,3.7 – 8.9,,
02,43,Alaska,"White, 35 to 44 years",70    ,58    ,83.1    ,56    ,80.5    ,2    ,3.1    ,1.2 – 5,,
02,44,Alaska,"White, 45 to 54 years",78    ,66    ,84.9    ,63    ,80.7    ,3    ,5.0    ,2.8 – 7.2,,
02,45,Alaska,"White, 55 to 64 years",69    ,46    ,66.6    ,43    ,62.3    ,3    ,6.5    ,3.5 – 9.5,,
04,01,Arizona,Total,"4,926    ","3,021    ",61.3    ,"2,732    ",55.5    ,288    ,9.5    ,8.7 – 10.3,,
04,02,Arizona,Men,"2,440    ","1,651    ",67.6    ,"1,490    ",61.1    ,161    ,9.7    ,8.7 – 10.7,,
04,03,Arizona,Women,"2,486    ","1,370    ",55.1    ,"1,242    ",50.0    ,128    ,9.3    ,8.2 – 10.4,,
04,04,Arizona,White,"4,307    ","2,655    ",61.7    ,"2,410    ",56.0    ,245    ,9.2    ,8.4 – 10,,
04,05,Arizona,"White, men","2,125    ","1,442    ",67.8    ,"1,304    ",61.4    ,137    ,9.5    ,8.4 – 10.6,,
04,06,Arizona,"White, women","2,181    ","1,213    ",55.6    ,"1,106    ",50.7    ,107    ,8.9    ,7.7 – 10.1,,
04,07,Arizona,Black or African American,205    ,127    ,62.1    ,108    ,52.6    ,19    ,15.2    ,11 – 19.4,,
04,08,Arizona,"Black or African American, men",107    ,74    ,69.0    ,63    ,58.8    ,11    ,14.7    ,9.5 – 19.9,,
04,09,Arizona,"Black or African American, women",97    ,53    ,54.5    ,45    ,45.8    ,8    ,15.9    ,9.6 – 22.2,,
04,10,Arizona,Asian,151    ,100    ,66.4    ,92    ,61.3    ,8    ,7.7    ,4.2 – 11.2,,
04,11,Arizona,"Asian, men",80    ,61    ,76.3    ,57    ,71.2    ,4    ,6.7    ,2.5 – 10.9,,
04,12,Arizona,"Asian, women",71    ,39    ,55.2    ,35    ,50.1    ,4    ,9.3    ,3.3 – 15.3,,
04,13,Arizona,Hispanic or Latino ethnicity,"1,370    ",863    ,63.0    ,754    ,55.0    ,109    ,12.7    ,11 – 14.4,,
04,14,Arizona,"Hispanic or Latino ethnicity, men",711    ,529    ,74.3    ,460    ,64.6    ,69    ,13.1    ,11.1 – 15.1,,
04,15,Arizona,"Hispanic or Latino ethnicity, women",659    ,334    ,50.8    ,294    ,44.7    ,40    ,12.0    ,9.6 – 14.4,,
04,16,Arizona,"Married men, spouse present","1,224    ",879    ,71.8    ,821    ,67.0    ,59    ,6.7    ,5.5 – 7.9,,
04,17,Arizona,"Married women, spouse present","1,280    ",698    ,54.6    ,651    ,50.8    ,47    ,6.8    ,5.4 – 8.2,,
04,18,Arizona,Women who maintain families,293    ,194    ,66.3    ,177    ,60.3    ,17    ,8.9    ,6 – 11.8,,
04,19,Arizona,"Total, 16 to 19 years",349    ,112    ,32.0    ,83    ,23.9    ,28    ,25.3    ,20.7 – 29.9,,
04,20,Arizona,"Total, 20 to 24 years",434    ,306    ,70.6    ,262    ,60.3    ,45    ,14.6    ,11.9 – 17.3,,
04,21,Arizona,"Total, 25 to 34 years",853    ,667    ,78.2    ,605    ,70.9    ,62    ,9.3    ,7.7 – 10.9,,
04,22,Arizona,"Total, 35 to 44 years",862    ,678    ,78.7    ,623    ,72.3    ,56    ,8.2    ,6.7 – 9.7,,
04,23,Arizona,"Total, 45 to 54 years",869    ,680    ,78.3    ,628    ,72.3    ,52    ,7.6    ,6.2 – 9,,
04,24,Arizona,"Total, 55 to 64 years",748    ,453    ,60.5    ,417    ,55.8    ,36    ,7.9    ,6.1 – 9.7,,
04,25,Arizona,"Total, 65 years and over",812    ,125    ,15.4    ,115    ,14.1    ,10    ,8.2    ,4.7 – 11.7,,
04,26,Arizona,"Men, 16 to 19 years",180    ,55    ,30.4    ,40    ,22.1    ,15    ,27.3    ,20.8 – 33.8,,
04,27,Arizona,"Men, 20 to 24 years",233    ,176    ,75.3    ,152    ,65.2    ,24    ,13.4    ,10 – 16.8,,
04,28,Arizona,"Men, 25 to 34 years",443    ,381    ,86.2    ,343    ,77.5    ,38    ,10.0    ,7.9 – 12.1,,
04,29,Arizona,"Men, 35 to 44 years",431    ,374    ,86.9    ,345    ,80.0    ,30    ,7.9    ,5.9 – 9.9,,
04,30,Arizona,"Men, 45 to 54 years",427    ,365    ,85.4    ,336    ,78.7    ,28    ,7.8    ,5.8 – 9.8,,
04,31,Arizona,"Men, 55 to 64 years",352    ,230    ,65.2    ,209    ,59.3    ,21    ,9.1    ,6.5 – 11.7,,
04,32,Arizona,"Men, 65 years and over",374    ,70    ,18.8    ,65    ,17.4    ,5    ,7.1    ,2.7 – 11.5,,
04,33,Arizona,"Women, 16 to 19 years",169    ,57    ,33.7    ,44    ,25.8    ,13    ,23.4    ,16.9 – 29.9,,
04,34,Arizona,"Women, 20 to 24 years",200    ,131    ,65.2    ,109    ,54.6    ,21    ,16.2    ,12 – 20.4,,
04,35,Arizona,"Women, 25 to 34 years",410    ,285    ,69.6    ,261    ,63.8    ,24    ,8.3    ,6 – 10.6,,
04,36,Arizona,"Women, 35 to 44 years",431    ,304    ,70.6    ,278    ,64.5    ,26    ,8.6    ,6.3 – 10.9,,
04,37,Arizona,"Women, 45 to 54 years",442    ,315    ,71.4    ,292    ,66.1    ,24    ,7.5    ,5.4 – 9.6,,
04,38,Arizona,"Women, 55 to 64 years",396    ,223    ,56.4    ,209    ,52.6    ,15    ,6.6    ,4.2 – 9,,
04,39,Arizona,"Women, 65 years and over",438    ,55    ,12.5    ,49    ,11.3    ,5    ,9.6    ,4.1 – 15.1,,
04,40,Arizona,"White, 16 to 19 years",299    ,102    ,34.0    ,77    ,25.7    ,25    ,24.5    ,19.6 – 29.4,,
04,41,Arizona,"White, 20 to 24 years",365    ,264    ,72.3    ,229    ,62.9    ,34    ,13.1    ,10.3 – 15.9,,
04,42,Arizona,"White, 25 to 34 years",715    ,563    ,78.7    ,514    ,71.9    ,49    ,8.6    ,6.9 – 10.3,,
04,43,Arizona,"White, 35 to 44 years",731    ,584    ,80.0    ,538    ,73.7    ,46    ,7.9    ,6.3 – 9.5,,
04,44,Arizona,"White, 45 to 54 years",773    ,614    ,79.5    ,566    ,73.3    ,48    ,7.8    ,6.3 – 9.3,,
04,45,Arizona,"White, 55 to 64 years",677    ,411    ,60.8    ,378    ,55.9    ,33    ,8.1    ,6.2 – 10,,
04,46,Arizona,"White, 65 years and over",748    ,117    ,15.6    ,107    ,14.4    ,9    ,8.1    ,4.5 – 11.7,,
04,49,Arizona,"Black or African American, 25 to 34 years",48    ,40    ,83.8    ,33    ,69.3    ,7    ,17.3    ,10 – 24.6,,
04,50,Arizona,"Black or African American, 35 to 44 years",37    ,27    ,73.1    ,23    ,62.5    ,4    ,14.6    ,6.1 – 23.1,,
04,57,Arizona,"Asian, 35 to 44 years",31    ,28    ,91.6    ,26    ,86.2    ,2    ,6.0    ,0.1 – 11.9,,
04,61,Arizona,"Hispanic or Latino ethnicity, 16 to 19 years",152    ,40    ,26.5    ,28    ,18.1    ,13    ,31.7    ,( 2 ) – ( 2 ),,
04,62,Arizona,"Hispanic or Latino ethnicity, 20 to 24 years",176    ,127    ,72.0    ,103    ,58.5    ,24    ,18.8    ,14.9 – 22.7,,
04,63,Arizona,"Hispanic or Latino ethnicity, 25 to 34 years",293    ,218    ,74.5    ,193    ,65.8    ,26    ,11.7    ,8.8 – 14.6,,
04,64,Arizona,"Hispanic or Latino ethnicity, 35 to 44 years",292    ,227    ,77.6    ,211    ,72.2    ,16    ,7.0    ,4.5 – 9.5,,
04,65,Arizona,"Hispanic or Latino ethnicity, 45 to 54 years",219    ,170    ,77.6    ,147    ,67.2    ,23    ,13.4    ,10 – 16.8,,
04,66,Arizona,"Hispanic or Latino ethnicity, 55 to 64 years",129    ,71    ,55.1    ,64    ,49.5    ,7    ,10.2    ,5.3 – 15.1,,
05,01,Arkansas,Total,"2,253    ","1,364    ",60.6    ,"1,247    ",55.3    ,117    ,8.6    ,7.7 – 9.5,,
05,02,Arkansas,Men,"1,085    ",720    ,66.3    ,658    ,60.6    ,62    ,8.6    ,7.4 – 9.8,,
05,03,Arkansas,Women,"1,168    ",644    ,55.2    ,589    ,50.4    ,55    ,8.6    ,7.3 – 9.9,,
05,04,Arkansas,White,"1,839    ","1,104    ",60.0    ,"1,030    ",56.0    ,73    ,6.6    ,5.7 – 7.5,,
05,05,Arkansas,"White, men",895    ,585    ,65.4    ,546    ,61.1    ,39    ,6.6    ,5.4 – 7.8,,
05,06,Arkansas,"White, women",944    ,518    ,54.9    ,484    ,51.3    ,34    ,6.6    ,5.3 – 7.9,,
05,07,Arkansas,Black or African American,330    ,201    ,61.0    ,166    ,50.2    ,36    ,17.7    ,14.6 – 20.8,,
05,08,Arkansas,"Black or African American, men",147    ,98    ,66.9    ,81    ,54.9    ,18    ,18.0    ,15.6 – 20.4,,
05,09,Arkansas,"Black or African American, women",184    ,103    ,56.2    ,85    ,46.5    ,18    ,17.4    ,14.8 – 20,,
05,10,Arkansas,Asian,36    ,26    ,73.8    ,24    ,66.7    ,3    ,9.6    ,3.4 – 15.8,,
05,13,Arkansas,Hispanic or Latino ethnicity,97    ,76    ,77.6    ,70    ,71.9    ,6    ,7.3    ,3.9 – 10.7,,
05,14,Arkansas,"Hispanic or Latino ethnicity, men",56    ,49    ,86.9    ,45    ,80.4    ,4    ,7.6    ,3.7 – 11.5,,
05,15,Arkansas,"Hispanic or Latino ethnicity, women",41    ,27    ,64.8    ,25    ,60.4    ,2    ,6.8    ,2.2 – 11.4,,
05,16,Arkansas,"Married men, spouse present",614    ,418    ,68.0    ,399    ,65.0    ,19    ,4.5    ,3.3 – 5.7,,
05,17,Arkansas,"Married women, spouse present",600    ,329    ,54.8    ,311    ,51.8    ,18    ,5.6    ,4.1 – 7.1,,
05,18,Arkansas,Women who maintain families,152    ,97    ,63.6    ,85    ,55.7    ,12    ,12.4    ,8.5 – 16.3,,
05,19,Arkansas,"Total, 16 to 19 years",128    ,53    ,41.4    ,42    ,32.8    ,11    ,20.8    ,14.6 – 27,,
05,20,Arkansas,"Total, 20 to 24 years",206    ,155    ,75.1    ,133    ,64.7    ,21    ,13.8    ,10.6 – 17,,
05,21,Arkansas,"Total, 25 to 34 years",431    ,349    ,81.0    ,313    ,72.6    ,36    ,10.3    ,8.4 – 12.2,,
05,22,Arkansas,"Total, 35 to 44 years",326    ,269    ,82.5    ,250    ,76.7    ,19    ,6.9    ,5.1 – 8.7,,
05,23,Arkansas,"Total, 45 to 54 years",394    ,289    ,73.4    ,271    ,68.7    ,18    ,6.4    ,4.7 – 8.1,,
05,24,Arkansas,"Total, 55 to 64 years",353    ,191    ,54.1    ,183    ,52.0    ,8    ,4.0    ,2.3 – 5.7,,
05,25,Arkansas,"Total, 65 years and over",416    ,59    ,14.3    ,55    ,13.3    ,4    ,7.0    ,3.1 – 10.9,,
05,26,Arkansas,"Men, 16 to 19 years",66    ,24    ,36.0    ,17    ,26.4    ,6    ,26.6    ,17 – 36.2,,
05,27,Arkansas,"Men, 20 to 24 years",93    ,75    ,81.0    ,64    ,68.6    ,11    ,15.3    ,10.6 – 20,,
05,28,Arkansas,"Men, 25 to 34 years",215    ,194    ,90.0    ,175    ,81.2    ,19    ,9.8    ,7.3 – 12.3,,
05,29,Arkansas,"Men, 35 to 44 years",167    ,151    ,90.6    ,142    ,84.9    ,10    ,6.3    ,4 – 8.6,,
05,30,Arkansas,"Men, 45 to 54 years",183    ,146    ,80.0    ,137    ,75.2    ,9    ,6.0    ,3.7 – 8.3,,
05,31,Arkansas,"Men, 55 to 64 years",170    ,98    ,57.4    ,92    ,54.4    ,5    ,5.3    ,2.6 – 8,,
05,32,Arkansas,"Men, 65 years and over",192    ,33    ,17.0    ,31    ,16.2    ,2    ,4.6    ,0.3 – 8.9,,
05,33,Arkansas,"Women, 16 to 19 years",62    ,29    ,47.1    ,24    ,39.5    ,5    ,16.1    ,8.4 – 23.8,,
05,34,Arkansas,"Women, 20 to 24 years",114    ,80    ,70.3    ,70    ,61.6    ,10    ,12.4    ,8.1 – 16.7,,
05,35,Arkansas,"Women, 25 to 34 years",216    ,155    ,71.9    ,138    ,64.0    ,17    ,11.0    ,8.1 – 13.9,,
05,36,Arkansas,"Women, 35 to 44 years",159    ,118    ,73.9    ,109    ,68.2    ,9    ,7.7    ,4.8 – 10.6,,
05,37,Arkansas,"Women, 45 to 54 years",211    ,143    ,67.7    ,133    ,63.1    ,10    ,6.8    ,4.3 – 9.3,,
05,38,Arkansas,"Women, 55 to 64 years",182    ,93    ,51.1    ,91    ,49.7    ,2    ,2.6    ,0.6 – 4.6,,
05,39,Arkansas,"Women, 65 years and over",224    ,27    ,11.9    ,24    ,10.8    ,3    ,9.9    ,3.2 – 16.6,,
05,40,Arkansas,"White, 16 to 19 years",99    ,41    ,41.8    ,34    ,34.3    ,7    ,18.0    ,11.3 – 24.7,,
05,41,Arkansas,"White, 20 to 24 years",168    ,130    ,77.2    ,117    ,69.4    ,13    ,10.1    ,7 – 13.2,,
05,42,Arkansas,"White, 25 to 34 years",313    ,251    ,80.2    ,230    ,73.4    ,21    ,8.4    ,6.3 – 10.5,,
05,43,Arkansas,"White, 35 to 44 years",267    ,222    ,83.1    ,210    ,78.8    ,11    ,5.1    ,3.4 – 6.8,,
05,44,Arkansas,"White, 45 to 54 years",321    ,240    ,74.6    ,228    ,71.1    ,11    ,4.8    ,3.2 – 6.4,,
05,45,Arkansas,"White, 55 to 64 years",304    ,166    ,54.7    ,161    ,52.9    ,5    ,3.3    ,1.6 – 5,,
05,46,Arkansas,"White, 65 years and over",365    ,53    ,14.5    ,50    ,13.6    ,3    ,6.2    ,2.3 – 10.1,,
05,49,Arkansas,"Black or African American, 25 to 34 years",90    ,75    ,83.1    ,62    ,69.0    ,13    ,16.9    ,14.4 – 19.4,,
05,50,Arkansas,"Black or African American, 35 to 44 years",45    ,36    ,80.5    ,30    ,67.5    ,6    ,16.1    ,13.8 – 18.4,,
05,51,Arkansas,"Black or African American, 45 to 54 years",58    ,37    ,64.6    ,32    ,54.7    ,6    ,15.4    ,12.3 – 18.5,,
05,63,Arkansas,"Hispanic or Latino ethnicity, 25 to 34 years",31    ,26    ,84.7    ,25    ,78.7    ,2    ,7.1    ,2.4 – 11.8,,
06,01,California,Total,"28,968    ","18,377    ",63.4    ,"16,239    ",56.1    ,"2,138    ",11.6    ,11.3 – 11.9,,
06,02,California,Men,"14,278    ","10,148    ",71.1    ,"8,945    ",62.6    ,"1,204    ",11.9    ,11.5 – 12.3,,
06,03,California,Women,"14,690    ","8,229    ",56.0    ,"7,294    ",49.7    ,935    ,11.4    ,10.9 – 11.9,,
06,04,California,White,"22,294    ","14,217    ",63.8    ,"12,615    ",56.6    ,"1,602    ",11.3    ,10.9 – 11.7,,
06,05,California,"White, men","11,147    ","8,024    ",72.0    ,"7,106    ",63.7    ,918    ,11.4    ,10.9 – 11.9,,
06,06,California,"White, women","11,147    ","6,193    ",55.6    ,"5,509    ",49.4    ,684    ,11.0    ,10.5 – 11.5,,
06,07,California,Black or African American,"1,834    ","1,074    ",58.5    ,864    ,47.1    ,210    ,19.6    ,18 – 21.2,,
06,08,California,"Black or African American, men",855    ,533    ,62.3    ,420    ,49.2    ,113    ,21.1    ,18.9 – 23.3,,
06,09,California,"Black or African American, women",979    ,541    ,55.2    ,444    ,45.3    ,97    ,18.0    ,15.9 – 20.1,,
06,10,California,Asian,"3,764    ","2,391    ",63.5    ,"2,179    ",57.9    ,213    ,8.9    ,8.1 – 9.7,,
06,11,California,"Asian, men","1,745    ","1,210    ",69.3    ,"1,098    ",62.9    ,112    ,9.2    ,8.1 – 10.3,,
06,12,California,"Asian, women","2,019    ","1,182    ",58.5    ,"1,081    ",53.5    ,101    ,8.5    ,7.4 – 9.6,,
06,13,California,Hispanic or Latino ethnicity,"9,997    ","6,593    ",66.0    ,"5,681    ",56.8    ,912    ,13.8    ,13.2 – 14.4,,
06,14,California,"Hispanic or Latino ethnicity, men","5,086    ","3,889    ",76.5    ,"3,361    ",66.1    ,528    ,13.6    ,12.9 – 14.3,,
06,15,California,"Hispanic or Latino ethnicity, women","4,910    ","2,704    ",55.1    ,"2,320    ",47.2    ,384    ,14.2    ,13.3 – 15.1,,
06,16,California,"Married men, spouse present","7,201    ","5,529    ",76.8    ,"5,069    ",70.4    ,461    ,8.3    ,7.8 – 8.8,,
06,17,California,"Married women, spouse present","6,929    ","3,963    ",57.2    ,"3,614    ",52.1    ,349    ,8.8    ,8.2 – 9.4,,
